,Charging Current (A),Actual Pilot (A),Voltage (V),Charging State,Energy Delivered (kWh),Power (kW)
2019-12-02T18:08:36+00:00,15.9,20.0,217.4,ADAPTIVE,1.0535644444399999,3.4989999999999997
2019-12-02T18:08:40+00:00,16.0,20.0,217.1,ADAPTIVE,1.05736805556,3.497
2019-12-02T18:08:44+00:00,16.0,20.0,218.3,ADAPTIVE,1.0611972222200001,3.517
2019-12-02T18:08:48+00:00,16.0,20.0,218.1,ADAPTIVE,1.06501583333,3.513
2019-12-02T18:08:52+00:00,16.0,20.0,218.2,ADAPTIVE,1.06885194444,3.5109999999999997
2019-12-02T18:08:56+00:00,15.9,20.0,216.4,ADAPTIVE,1.0726552777799998,3.469
2019-12-02T18:09:00+00:00,15.8,20.0,215.9,ADAPTIVE,1.0764291666699999,3.436
2019-12-02T18:09:04+00:00,15.8,20.0,215.6,ADAPTIVE,1.0801749999999999,3.4419999999999997
2019-12-02T18:09:08+00:00,15.9,20.0,216.2,ADAPTIVE,1.0839247222200001,3.4539999999999997
2019-12-02T18:09:11+00:00,15.8,20.0,215.9,ADAPTIVE,1.0876925,3.4499999999999997
2019-12-02T18:09:15+00:00,15.8,20.0,216.1,ADAPTIVE,1.09144694444,3.456
2019-12-02T18:09:20+00:00,15.7,20.0,216.5,ADAPTIVE,1.09522194444,3.435
2019-12-02T18:09:23+00:00,16.1,20.0,210.9,ADAPTIVE,1.0989816666699999,3.432
2019-12-02T18:09:28+00:00,15.9,20.0,215.4,ADAPTIVE,1.1027327777799998,3.449
2019-12-02T18:09:31+00:00,15.7,20.0,215.0,ADAPTIVE,1.10646833333,3.4139999999999997
2019-12-02T18:09:35+00:00,15.8,20.0,215.1,ADAPTIVE,1.11020555556,3.4299999999999997
2019-12-02T18:09:39+00:00,15.7,20.0,215.2,ADAPTIVE,1.1139575,3.408
2019-12-02T18:09:43+00:00,15.8,20.0,215.1,ADAPTIVE,1.11769805556,3.423
2019-12-02T18:09:47+00:00,15.9,20.0,216.1,ADAPTIVE,1.1214622222200001,3.4699999999999998
2019-12-02T18:09:51+00:00,15.8,20.0,216.5,ADAPTIVE,1.12522111111,3.448
2019-12-02T18:09:55+00:00,15.8,20.0,216.5,ADAPTIVE,1.1289986111099999,3.452
2019-12-02T18:09:59+00:00,15.9,20.0,216.4,ADAPTIVE,1.13275944444,3.4589999999999996
2019-12-02T18:10:02+00:00,15.9,20.0,216.3,ADAPTIVE,1.13653361111,3.4669999999999996
2019-12-02T18:10:07+00:00,15.8,20.0,216.1,ADAPTIVE,1.14029194444,3.4379999999999997
2019-12-02T18:10:11+00:00,15.9,20.0,216.2,ADAPTIVE,1.14405055556,3.457
2019-12-02T18:10:14+00:00,15.7,20.0,216.4,ADAPTIVE,1.1478069444399999,3.437
2019-12-02T18:10:21+00:00,15.8,20.0,216.6,ADAPTIVE,1.15158083333,3.4629999999999996
2019-12-02T18:10:23+00:00,15.9,20.0,216.3,ADAPTIVE,1.15533527778,3.453
2019-12-02T18:10:26+00:00,15.8,20.0,215.8,ADAPTIVE,1.15910638889,3.4539999999999997
2019-12-02T18:10:30+00:00,15.9,20.0,216.1,ADAPTIVE,1.1628616666699998,3.4629999999999996
2019-12-02T18:10:34+00:00,15.8,20.0,215.7,ADAPTIVE,1.1666316666699998,3.435
2019-12-02T18:10:38+00:00,15.8,20.0,216.3,ADAPTIVE,1.1703819444399999,3.435
2019-12-02T18:10:44+00:00,15.8,20.0,215.7,ADAPTIVE,1.1741497222200001,3.439
2019-12-02T18:10:46+00:00,15.9,20.0,215.6,ADAPTIVE,1.1779027777799997,3.4659999999999997
2019-12-02T18:10:50+00:00,15.7,20.0,215.6,ADAPTIVE,1.18166944444,3.4219999999999997
2019-12-02T18:10:56+00:00,15.8,20.0,216.0,ADAPTIVE,1.18542055556,3.444
2019-12-02T18:10:58+00:00,15.8,20.0,216.2,ADAPTIVE,1.1891886111099998,3.4339999999999997
2019-12-02T18:11:02+00:00,15.8,20.0,216.0,ADAPTIVE,1.19294472222,3.439
2019-12-02T18:11:07+00:00,15.8,20.0,215.9,ADAPTIVE,1.19669916667,3.4299999999999997
2019-12-02T18:11:11+00:00,15.8,20.0,216.1,ADAPTIVE,1.20046972222,3.445
2019-12-02T18:11:14+00:00,15.8,20.0,217.4,ADAPTIVE,1.20423555556,3.4699999999999998
2019-12-02T18:11:17+00:00,15.9,20.0,217.2,ADAPTIVE,1.20802972222,3.4869999999999997
2019-12-02T18:11:22+00:00,15.9,20.0,216.9,ADAPTIVE,1.21182583333,3.4859999999999998
2019-12-02T18:11:25+00:00,15.8,20.0,217.6,ADAPTIVE,1.21560333333,3.4669999999999996
2019-12-02T18:11:29+00:00,15.9,20.0,217.7,ADAPTIVE,1.21940333333,3.4789999999999996
2019-12-02T18:11:33+00:00,15.8,20.0,216.4,ADAPTIVE,1.22317944444,3.448
2019-12-02T18:11:37+00:00,15.9,20.0,216.5,ADAPTIVE,1.2269625,3.48
2019-12-02T18:11:41+00:00,15.8,20.0,216.8,ADAPTIVE,1.23072833333,3.436
2019-12-02T18:11:45+00:00,15.9,20.0,216.8,ADAPTIVE,1.23451138889,3.4699999999999998
2019-12-02T18:11:49+00:00,15.9,20.0,216.4,ADAPTIVE,1.23827916667,3.464
2019-12-02T18:11:55+00:00,15.8,20.0,217.0,ADAPTIVE,1.2420641666699999,3.4619999999999997
2019-12-02T18:11:57+00:00,15.9,20.0,217.1,ADAPTIVE,1.2458444444399999,3.4869999999999997
2019-12-02T18:12:01+00:00,15.8,20.0,217.0,ADAPTIVE,1.24962611111,3.465
2019-12-02T18:12:05+00:00,15.8,20.0,217.3,ADAPTIVE,1.25342583333,3.468
2019-12-02T18:12:09+00:00,15.9,20.0,217.3,ADAPTIVE,1.25720972222,3.4789999999999996
2019-12-02T18:12:13+00:00,15.9,20.0,217.5,ADAPTIVE,1.2610130555599999,3.492
2019-12-02T18:12:17+00:00,15.9,20.0,217.5,ADAPTIVE,1.264805,3.4899999999999998
2019-12-02T18:12:21+00:00,15.8,20.0,217.5,ADAPTIVE,1.2686116666699998,3.4629999999999996
2019-12-02T18:12:25+00:00,15.8,20.0,217.9,ADAPTIVE,1.2724061111099998,3.4669999999999996
2019-12-02T18:12:28+00:00,15.9,20.0,217.4,ADAPTIVE,1.2762144444399999,3.4939999999999998
2019-12-02T18:12:33+00:00,15.8,20.0,217.5,ADAPTIVE,1.28000638889,3.469
2019-12-02T18:12:38+00:00,15.9,20.0,217.9,ADAPTIVE,1.2837975,3.4869999999999997
2019-12-02T18:12:40+00:00,15.8,20.0,217.1,ADAPTIVE,1.28760583333,3.477
2019-12-02T18:12:45+00:00,15.9,20.0,217.8,ADAPTIVE,1.29139833333,3.5
2019-12-02T18:12:48+00:00,15.9,20.0,217.9,ADAPTIVE,1.2952077777799997,3.481
2019-12-02T18:12:52+00:00,15.9,20.0,217.4,ADAPTIVE,1.29900166667,3.4939999999999998
2019-12-02T18:12:56+00:00,15.9,20.0,217.7,ADAPTIVE,1.3028127777799998,3.4909999999999997
2019-12-02T18:13:00+00:00,15.8,20.0,218.0,ADAPTIVE,1.30660527778,3.481
2019-12-02T18:13:06+00:00,15.9,20.0,218.2,ADAPTIVE,1.31041694444,3.501
2019-12-02T18:13:08+00:00,15.8,20.0,218.0,ADAPTIVE,1.31421083333,3.469
2019-12-02T18:13:12+00:00,15.8,20.0,217.9,ADAPTIVE,1.3180227777799998,3.4709999999999996
2019-12-02T18:13:16+00:00,15.9,20.0,217.9,ADAPTIVE,1.32181972222,3.488
2019-12-02T18:13:20+00:00,15.9,20.0,217.8,ADAPTIVE,1.32563305556,3.5
2019-12-02T18:13:24+00:00,15.8,20.0,218.1,ADAPTIVE,1.32943138889,3.4789999999999996
2019-12-02T18:13:29+00:00,15.9,20.0,217.6,ADAPTIVE,1.33324861111,3.502
2019-12-02T18:13:32+00:00,15.9,20.0,218.1,ADAPTIVE,1.33704722222,3.496
2019-12-02T18:13:35+00:00,15.9,20.0,218.3,ADAPTIVE,1.34086583333,3.501
2019-12-02T18:13:39+00:00,15.9,20.0,218.1,ADAPTIVE,1.3446666666699998,3.496
2019-12-02T18:13:43+00:00,15.9,20.0,218.2,ADAPTIVE,1.34848305556,3.493
2019-12-02T18:13:49+00:00,15.8,20.0,218.3,ADAPTIVE,1.3522841666699998,3.481
2019-12-02T18:13:51+00:00,15.8,20.0,218.0,ADAPTIVE,1.3561027777799999,3.4779999999999998
2019-12-02T18:13:55+00:00,15.9,20.0,218.1,ADAPTIVE,1.35990444444,3.4859999999999998
2019-12-02T18:13:59+00:00,15.8,20.0,218.3,ADAPTIVE,1.3637080555599999,3.4709999999999996
2019-12-02T18:14:03+00:00,15.9,20.0,218.1,ADAPTIVE,1.36752583333,3.513
2019-12-02T18:14:07+00:00,15.8,20.0,218.2,ADAPTIVE,1.37133222222,3.4859999999999998
2019-12-02T18:14:11+00:00,15.9,20.0,218.3,ADAPTIVE,1.37515472222,3.492
2019-12-02T18:14:15+00:00,15.8,20.0,218.1,ADAPTIVE,1.37896222222,3.4899999999999998
2019-12-02T18:14:19+00:00,15.9,20.0,217.8,ADAPTIVE,1.38276888889,3.493
2019-12-02T18:14:23+00:00,15.9,20.0,218.1,ADAPTIVE,1.38659,3.5
2019-12-02T18:14:27+00:00,15.8,20.0,218.1,ADAPTIVE,1.3903961111099998,3.4869999999999997
2019-12-02T18:14:31+00:00,15.9,20.0,218.5,ADAPTIVE,1.3942177777799998,3.5109999999999997
2019-12-02T18:14:35+00:00,15.9,20.0,217.9,ADAPTIVE,1.3980225,3.4899999999999998
2019-12-02T18:14:38+00:00,15.9,20.0,218.1,ADAPTIVE,1.40184055556,3.512
2019-12-02T18:14:43+00:00,15.8,20.0,218.4,ADAPTIVE,1.405645,3.48
2019-12-02T18:14:47+00:00,15.9,20.0,218.3,ADAPTIVE,1.40946611111,3.5069999999999997
2019-12-02T18:14:50+00:00,15.9,20.0,218.2,ADAPTIVE,1.41326861111,3.484
2019-12-02T18:14:54+00:00,15.9,20.0,218.0,ADAPTIVE,1.4170886111099998,3.5069999999999997
2019-12-02T18:14:58+00:00,15.9,20.0,218.5,ADAPTIVE,1.42089222222,3.493
2019-12-02T18:15:02+00:00,15.8,20.0,217.9,ADAPTIVE,1.4247119444399998,3.4779999999999998
2019-12-02T18:15:06+00:00,15.9,20.0,218.5,ADAPTIVE,1.4285161111099998,3.497
2019-12-02T18:15:10+00:00,15.8,20.0,218.0,ADAPTIVE,1.4323386111099998,3.488
2019-12-02T18:15:14+00:00,15.9,20.0,218.3,ADAPTIVE,1.4361497222200001,3.5029999999999997
2019-12-02T18:15:18+00:00,15.9,20.0,218.2,ADAPTIVE,1.43995638889,3.4899999999999998
2019-12-02T18:15:22+00:00,15.9,20.0,217.9,ADAPTIVE,1.44377638889,3.4979999999999998
2019-12-02T18:15:26+00:00,15.9,20.0,218.1,ADAPTIVE,1.44758138889,3.51
2019-12-02T18:15:31+00:00,15.9,20.0,217.8,ADAPTIVE,1.45140333333,3.502
2019-12-02T18:15:35+00:00,15.9,20.0,218.0,ADAPTIVE,1.45520722222,3.4899999999999998
2019-12-02T18:15:38+00:00,15.8,20.0,218.3,ADAPTIVE,1.4590102777799998,3.485
2019-12-02T18:15:42+00:00,15.9,20.0,218.4,ADAPTIVE,1.46282972222,3.4989999999999997
2019-12-02T18:15:46+00:00,15.9,20.0,218.1,ADAPTIVE,1.46663777778,3.4949999999999997
2019-12-02T18:15:49+00:00,15.9,20.0,218.7,ADAPTIVE,1.47046194444,3.5029999999999997
2019-12-02T18:15:53+00:00,15.9,20.0,218.3,ADAPTIVE,1.47427083333,3.5069999999999997
2019-12-02T18:15:58+00:00,16.0,20.0,218.7,ADAPTIVE,1.4780977777799997,3.5109999999999997
2019-12-02T18:16:01+00:00,15.9,20.0,218.5,ADAPTIVE,1.4819094444399998,3.4979999999999998
2019-12-02T18:16:05+00:00,15.9,20.0,218.7,ADAPTIVE,1.48573805556,3.512
2019-12-02T18:16:09+00:00,15.8,20.0,217.9,ADAPTIVE,1.48954972222,3.4859999999999998
2019-12-02T18:16:13+00:00,15.9,20.0,218.4,ADAPTIVE,1.4933611111099998,3.505
2019-12-02T18:16:17+00:00,15.8,20.0,218.5,ADAPTIVE,1.49718944444,3.4909999999999997
2019-12-02T18:16:21+00:00,15.9,20.0,218.2,ADAPTIVE,1.501,3.501
2019-12-02T18:16:25+00:00,15.9,20.0,218.4,ADAPTIVE,1.50482138889,3.4909999999999997
2019-12-02T18:16:29+00:00,15.9,20.0,218.5,ADAPTIVE,1.5086322222200002,3.505
2019-12-02T18:16:34+00:00,15.9,20.0,218.4,ADAPTIVE,1.51245972222,3.5
2019-12-02T18:16:39+00:00,15.9,20.0,218.2,ADAPTIVE,1.51627222222,3.509
2019-12-02T18:16:41+00:00,15.9,20.0,218.6,ADAPTIVE,1.5200852777799998,3.505
2019-12-02T18:16:45+00:00,15.9,20.0,218.5,ADAPTIVE,1.52391444444,3.504
2019-12-02T18:16:49+00:00,15.8,20.0,218.6,ADAPTIVE,1.5277277777799998,3.4899999999999998
2019-12-02T18:16:52+00:00,15.8,20.0,218.2,ADAPTIVE,1.53155555556,3.48
2019-12-02T18:16:56+00:00,15.9,20.0,218.5,ADAPTIVE,1.5353702777799998,3.512
2019-12-02T18:17:01+00:00,16.0,20.0,218.1,ADAPTIVE,1.53918361111,3.518
2019-12-02T18:17:04+00:00,15.9,20.0,218.2,ADAPTIVE,1.54300888889,3.501
2019-12-02T18:17:09+00:00,15.9,20.0,218.0,ADAPTIVE,1.5468194444399999,3.505
2019-12-02T18:17:12+00:00,15.9,20.0,218.3,ADAPTIVE,1.5506466666699998,3.4939999999999998
2019-12-02T18:17:16+00:00,15.9,20.0,218.3,ADAPTIVE,1.55445611111,3.4949999999999997
2019-12-02T18:17:20+00:00,15.9,20.0,218.1,ADAPTIVE,1.55828111111,3.4949999999999997
2019-12-02T18:17:24+00:00,15.9,20.0,218.6,ADAPTIVE,1.5620902777799999,3.496
2019-12-02T18:17:28+00:00,15.8,20.0,218.1,ADAPTIVE,1.5659169444399998,3.488
2019-12-02T18:17:32+00:00,15.9,20.0,218.5,ADAPTIVE,1.5697275,3.504
2019-12-02T18:17:37+00:00,15.9,20.0,218.6,ADAPTIVE,1.57353944444,3.493
2019-12-02T18:17:40+00:00,15.9,20.0,218.3,ADAPTIVE,1.57736833333,3.518
2019-12-02T18:17:44+00:00,15.9,20.0,218.7,ADAPTIVE,1.58118083333,3.5109999999999997
2019-12-02T18:17:48+00:00,15.9,20.0,218.2,ADAPTIVE,1.5850111111099998,3.5149999999999997
2019-12-02T18:17:52+00:00,15.9,20.0,218.7,ADAPTIVE,1.5888280555599998,3.51
2019-12-02T18:17:56+00:00,15.9,20.0,218.5,ADAPTIVE,1.59264194444,3.5069999999999997
2019-12-02T18:18:00+00:00,15.9,20.0,218.5,ADAPTIVE,1.59646833333,3.5
2019-12-02T18:18:03+00:00,15.8,20.0,218.4,ADAPTIVE,1.60028111111,3.489
2019-12-02T18:18:08+00:00,15.9,20.0,218.6,ADAPTIVE,1.6041102777799998,3.493
2019-12-02T18:18:13+00:00,15.9,20.0,218.5,ADAPTIVE,1.60792361111,3.51
2019-12-02T18:18:15+00:00,15.9,20.0,218.5,ADAPTIVE,1.6117380555599998,3.4939999999999998
2019-12-02T18:18:19+00:00,15.9,20.0,218.6,ADAPTIVE,1.6155686111099998,3.5189999999999997
2019-12-02T18:18:24+00:00,15.8,20.0,218.7,ADAPTIVE,1.6193799999999998,3.488
2019-12-02T18:18:27+00:00,15.9,20.0,218.7,ADAPTIVE,1.62320916667,3.504
2019-12-02T18:18:31+00:00,15.8,20.0,218.4,ADAPTIVE,1.6270191666699998,3.4909999999999997
2019-12-02T18:18:35+00:00,15.9,20.0,218.3,ADAPTIVE,1.6308452777799998,3.4989999999999997
2019-12-02T18:18:39+00:00,15.9,20.0,218.6,ADAPTIVE,1.6346580555599999,3.4949999999999997
2019-12-02T18:18:43+00:00,16.0,20.0,218.5,ADAPTIVE,1.63848638889,3.521
2019-12-02T18:18:47+00:00,15.9,20.0,218.3,ADAPTIVE,1.6422961111099998,3.493
2019-12-02T18:18:51+00:00,15.9,20.0,218.3,ADAPTIVE,1.64610472222,3.501
2019-12-02T18:18:55+00:00,15.9,20.0,218.1,ADAPTIVE,1.6499325,3.496
2019-12-02T18:18:59+00:00,15.8,20.0,218.3,ADAPTIVE,1.65374194444,3.485
2019-12-02T18:19:03+00:00,16.0,20.0,218.5,ADAPTIVE,1.65756833333,3.5149999999999997
2019-12-02T18:19:07+00:00,15.9,20.0,218.6,ADAPTIVE,1.6613816666699999,3.5
2019-12-02T18:19:11+00:00,15.9,20.0,218.3,ADAPTIVE,1.6651927777799997,3.513
2019-12-02T18:19:15+00:00,15.9,20.0,218.3,ADAPTIVE,1.6690191666699998,3.501
2019-12-02T18:19:18+00:00,15.9,20.0,218.4,ADAPTIVE,1.67282972222,3.4989999999999997
2019-12-02T18:19:22+00:00,15.8,20.0,218.4,ADAPTIVE,1.6766575,3.492
2019-12-02T18:19:26+00:00,15.9,20.0,218.7,ADAPTIVE,1.68046888889,3.5
2019-12-02T18:19:30+00:00,15.9,20.0,218.3,ADAPTIVE,1.68429388889,3.51
2019-12-02T18:19:34+00:00,15.8,20.0,218.4,ADAPTIVE,1.68810138889,3.488
2019-12-02T18:19:40+00:00,15.9,20.0,218.6,ADAPTIVE,1.6919097222200001,3.505
2019-12-02T18:19:42+00:00,15.9,20.0,218.2,ADAPTIVE,1.69573694444,3.518
2019-12-02T18:19:47+00:00,15.9,19.0,217.3,ADAPTIVE,1.6995483333299999,3.4869999999999997
2019-12-02T18:19:50+00:00,15.8,19.0,218.3,ADAPTIVE,1.7033675,3.4829999999999997
2019-12-02T18:19:54+00:00,15.8,19.0,218.4,ADAPTIVE,1.7071752777799998,3.489
2019-12-02T18:19:58+00:00,15.8,19.0,218.2,ADAPTIVE,1.7109975,3.4909999999999997
2019-12-02T18:20:02+00:00,15.9,19.0,218.8,ADAPTIVE,1.71480722222,3.505
2019-12-02T18:20:06+00:00,15.9,20.0,218.4,ADAPTIVE,1.71863472222,3.518
2019-12-02T18:20:10+00:00,15.9,20.0,218.4,ADAPTIVE,1.722445,3.493
2019-12-02T18:20:13+00:00,15.9,20.0,218.6,ADAPTIVE,1.72625694444,3.509
2019-12-02T18:20:18+00:00,15.9,20.0,218.7,ADAPTIVE,1.73008694444,3.4979999999999998
2019-12-02T18:20:21+00:00,15.9,20.0,218.9,ADAPTIVE,1.73390388889,3.513
2019-12-02T18:20:25+00:00,15.9,20.0,218.5,ADAPTIVE,1.73773694444,3.4979999999999998
2019-12-02T18:20:30+00:00,15.9,20.0,218.7,ADAPTIVE,1.74154666667,3.496
2019-12-02T18:20:33+00:00,15.8,20.0,218.3,ADAPTIVE,1.74536833333,3.488
2019-12-02T18:20:39+00:00,15.9,20.0,218.3,ADAPTIVE,1.7491725,3.4939999999999998
2019-12-02T18:20:44+00:00,15.9,20.0,218.7,ADAPTIVE,1.7529949999999999,3.506
2019-12-02T18:20:46+00:00,15.9,20.0,218.2,ADAPTIVE,1.7568027777799997,3.4939999999999998
2019-12-02T18:20:49+00:00,15.8,20.0,217.9,ADAPTIVE,1.7606238888899999,3.484
2019-12-02T18:20:53+00:00,15.9,20.0,218.5,ADAPTIVE,1.76443138889,3.4989999999999997
2019-12-02T18:20:54+00:00,15.9,20.0,218.5,ADAPTIVE,1.76443138889,3.4989999999999997
2019-12-02T18:20:57+00:00,15.9,20.0,218.3,ADAPTIVE,1.76824194444,3.502
2019-12-02T18:21:01+00:00,16.0,19.0,218.5,ADAPTIVE,1.77206833333,3.514
2019-12-02T18:21:05+00:00,15.8,19.0,218.3,ADAPTIVE,1.77587972222,3.485
2019-12-02T18:21:09+00:00,15.9,19.0,218.2,ADAPTIVE,1.7797075,3.492
2019-12-02T18:21:13+00:00,15.8,20.0,218.3,ADAPTIVE,1.78352,3.489
2019-12-02T18:21:16+00:00,15.9,20.0,218.2,ADAPTIVE,1.78732916667,3.4989999999999997
2019-12-02T18:21:20+00:00,15.9,20.0,219.2,ADAPTIVE,1.7911575,3.516
2019-12-02T18:21:24+00:00,15.9,20.0,218.6,ADAPTIVE,1.79498083333,3.502
2019-12-02T18:21:26+00:00,15.9,20.0,218.6,ADAPTIVE,1.79498083333,3.502
2019-12-02T18:21:29+00:00,15.9,20.0,218.4,ADAPTIVE,1.79880888889,3.496
2019-12-02T18:21:32+00:00,15.9,20.0,217.6,ADAPTIVE,1.80261388889,3.4789999999999996
2019-12-02T18:21:36+00:00,15.9,20.0,217.6,ADAPTIVE,1.8064227777799997,3.4819999999999998
2019-12-02T18:21:40+00:00,15.9,20.0,217.6,ADAPTIVE,1.81021722222,3.4869999999999997
2019-12-02T18:21:45+00:00,15.8,20.0,217.2,ADAPTIVE,1.81402583333,3.4699999999999998
2019-12-02T18:21:48+00:00,15.9,20.0,217.4,ADAPTIVE,1.8178177777799998,3.4829999999999997
2019-12-02T18:21:52+00:00,15.9,20.0,218.5,ADAPTIVE,1.8216336111099998,3.502
2019-12-02T18:21:56+00:00,15.8,20.0,219.4,ADAPTIVE,1.82545638889,3.506
2019-12-02T18:22:00+00:00,15.9,20.0,218.8,ADAPTIVE,1.82929944444,3.514
2019-12-02T18:22:04+00:00,15.9,20.0,219.2,ADAPTIVE,1.8331227777799999,3.514
2019-12-02T18:22:08+00:00,15.9,20.0,218.9,ADAPTIVE,1.83694861111,3.512
2019-12-02T18:22:12+00:00,15.9,20.0,219.3,ADAPTIVE,1.8407886111099998,3.5189999999999997
2019-12-02T18:22:16+00:00,15.9,20.0,219.0,ADAPTIVE,1.84461444444,3.512
2019-12-02T18:22:17+00:00,15.9,20.0,219.0,ADAPTIVE,1.84461444444,3.512
2019-12-02T18:22:19+00:00,15.9,20.0,219.0,ADAPTIVE,1.84461444444,3.512
2019-12-02T18:22:21+00:00,15.9,19.0,218.4,ADAPTIVE,1.84844805556,3.504
2019-12-02T18:22:24+00:00,15.9,19.0,218.1,ADAPTIVE,1.85225444444,3.489
2019-12-02T18:22:25+00:00,15.9,19.0,218.1,ADAPTIVE,1.85225444444,3.489
2019-12-02T18:22:28+00:00,15.9,19.0,217.8,ADAPTIVE,1.85607611111,3.4979999999999998
2019-12-02T18:22:32+00:00,15.9,20.0,218.4,ADAPTIVE,1.8598847222200001,3.508
2019-12-02T18:22:36+00:00,15.8,20.0,218.9,ADAPTIVE,1.8637127777799998,3.493
2019-12-02T18:22:43+00:00,15.9,20.0,218.0,ADAPTIVE,1.8713544444399999,3.501
2019-12-02T18:22:47+00:00,15.8,20.0,217.1,ADAPTIVE,1.87515611111,3.4619999999999997
2019-12-02T18:22:51+00:00,15.8,20.0,217.5,ADAPTIVE,1.8789652777799999,3.469
2019-12-02T18:22:55+00:00,16.0,20.0,217.3,ADAPTIVE,1.88275888889,3.505
2019-12-02T18:22:59+00:00,15.9,20.0,217.4,ADAPTIVE,1.8865702777799997,3.484
2019-12-02T18:23:06+00:00,15.9,20.0,217.4,ADAPTIVE,1.89036694444,3.4949999999999997
2019-12-02T18:23:07+00:00,15.9,20.0,218.6,ADAPTIVE,1.8941802777799999,3.512
2019-12-02T18:23:12+00:00,15.9,20.0,218.2,ADAPTIVE,1.8979916666699999,3.4949999999999997
2019-12-02T18:23:14+00:00,15.9,20.0,218.2,ADAPTIVE,1.8979916666699999,3.4949999999999997
2019-12-02T18:23:17+00:00,15.9,20.0,218.4,ADAPTIVE,1.9018161111099998,3.502
2019-12-02T18:23:19+00:00,15.9,20.0,218.1,ADAPTIVE,1.90562583333,3.4979999999999998
2019-12-02T18:23:23+00:00,15.9,20.0,218.1,ADAPTIVE,1.9094525,3.496
2019-12-02T18:23:27+00:00,15.9,19.0,218.4,ADAPTIVE,1.9132627777799998,3.506
2019-12-02T18:23:30+00:00,15.9,19.0,218.5,ADAPTIVE,1.91708972222,3.508
2019-12-02T18:23:34+00:00,15.9,19.0,218.5,ADAPTIVE,1.9209025,3.505
2019-12-02T18:23:38+00:00,15.9,20.0,218.1,ADAPTIVE,1.92473194444,3.4939999999999998
2019-12-02T18:23:43+00:00,16.0,20.0,218.0,ADAPTIVE,1.9285424999999998,3.5109999999999997
2019-12-02T18:23:48+00:00,15.9,20.0,218.3,ADAPTIVE,1.93236805556,3.506
2019-12-02T18:23:52+00:00,16.0,20.0,218.1,ADAPTIVE,1.9361797222200001,3.52
2019-12-02T18:23:53+00:00,16.0,20.0,218.1,ADAPTIVE,1.9361797222200001,3.52
2019-12-02T18:23:54+00:00,15.9,20.0,218.3,ADAPTIVE,1.93998972222,3.5109999999999997
2019-12-02T18:24:00+00:00,15.9,20.0,218.5,ADAPTIVE,1.94381638889,3.496
2019-12-02T18:24:01+00:00,15.9,20.0,218.5,ADAPTIVE,1.94381638889,3.496
2019-12-02T18:24:02+00:00,16.0,20.0,218.5,ADAPTIVE,1.94762833333,3.513
2019-12-02T18:24:06+00:00,15.9,20.0,218.3,ADAPTIVE,1.95145111111,3.5029999999999997
2019-12-02T18:24:08+00:00,15.9,20.0,218.3,ADAPTIVE,1.95145111111,3.5029999999999997
2019-12-02T18:24:10+00:00,15.9,20.0,218.1,ADAPTIVE,1.95526,3.4989999999999997
2019-12-02T18:24:14+00:00,15.9,20.0,218.0,ADAPTIVE,1.9590827777799997,3.4899999999999998
2019-12-02T18:24:18+00:00,15.9,20.0,218.3,ADAPTIVE,1.9628894444399998,3.5069999999999997
2019-12-02T18:24:23+00:00,15.9,20.0,218.0,ADAPTIVE,1.9667130555599999,3.4989999999999997
2019-12-02T18:24:26+00:00,15.9,20.0,217.9,ADAPTIVE,1.97052388889,3.4899999999999998
2019-12-02T18:24:30+00:00,15.9,20.0,218.1,ADAPTIVE,1.9743327777799997,3.501
2019-12-02T18:24:34+00:00,15.8,20.0,218.2,ADAPTIVE,1.9781575,3.4869999999999997
2019-12-02T18:24:37+00:00,10.0,8.0,218.2,ADAPTIVE,1.98181472222,2.203
2019-12-02T18:24:41+00:00,8.2,19.0,217.9,ADAPTIVE,1.98379472222,1.8099999999999998
2019-12-02T18:24:45+00:00,13.3,19.0,217.6,ADAPTIVE,1.98634416667,2.915
2019-12-02T18:24:50+00:00,15.9,19.0,217.6,ADAPTIVE,1.9899499999999999,3.488
2019-12-02T18:24:53+00:00,15.9,19.0,217.0,ADAPTIVE,1.99375888889,3.481
2019-12-02T18:24:57+00:00,15.9,20.0,218.0,ADAPTIVE,1.9975644444399998,3.505
2019-12-02T18:24:59+00:00,15.9,20.0,218.0,ADAPTIVE,1.9975644444399998,3.505
2019-12-02T18:25:02+00:00,15.9,20.0,218.3,ADAPTIVE,2.0013902777799997,3.5
2019-12-02T18:25:05+00:00,15.9,20.0,218.2,ADAPTIVE,2.00519777778,3.508
2019-12-02T18:25:09+00:00,15.9,20.0,218.1,ADAPTIVE,2.0090219444399997,3.5
2019-12-02T18:25:13+00:00,15.8,20.0,217.6,ADAPTIVE,2.01282,3.477
2019-12-02T18:25:17+00:00,15.9,20.0,217.6,ADAPTIVE,2.01663611111,3.4949999999999997
2019-12-02T18:25:21+00:00,15.9,20.0,217.7,ADAPTIVE,2.0204402777799997,3.4989999999999997
2019-12-02T18:25:25+00:00,15.9,20.0,218.5,ADAPTIVE,2.02426333333,3.504
2019-12-02T18:25:29+00:00,15.9,20.0,218.0,ADAPTIVE,2.02807388889,3.4939999999999998
2019-12-02T18:25:33+00:00,15.9,20.0,217.4,ADAPTIVE,2.0318975,3.4869999999999997
2019-12-02T18:25:37+00:00,15.9,20.0,217.9,ADAPTIVE,2.03570333333,3.4979999999999998
